ano;idade;sexo;estado;raca;grau;emprego;saude;seguro;salario,
2005;36;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;132,3524777
2005;71;Masculino;Viuvo;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;118,8843593
2006;31;Masculino;Solteiro;Asiatica;Grau avancado;Servicos;Muito Bom;Sim;97,49329405
2005;43;Masculino;Casado;Branca;Grau avancado;Servicos;Menos de Bom;Sim;134,7053751
2007;20;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;72,15045568
2007;23;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;87,98103279
2007;42;Masculino;Divorciado;Branca;12 ano;Industrial;Menos de Bom;Nao;49,55533812
2005;41;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;149,558956
2009;27;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;122,2636739
2008;29;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;101,8243521
2008;41;Masculino;Divorciado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;99,6894637
2003;41;Masculino;Casado;Negra;12 ano;Industrial;Menos de Bom;Sim;104,9215065
2003;22;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Nao;81,28325328
2003;39;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;73,77574327
2008;50;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Nao;82,6796373
2006;49;Masculino;Solteiro;Branca;Licenciatura;Industrial;Menos de Bom;Sim;148,4131591
2003;42;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;118,8843593
2008;38;Masculino;Casado;Negra;12 ano;Servicos;Muito Bom;Sim;129,4536446
2004;55;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Nao;134,7053751
2005;47;Masculino;Solteiro;Branca;12 ano;Industrial;Menos de Bom;Nao;79,85490031
2007;52;Masculino;Casado;Outra;Ate 12 ano;Servicos;Muito Bom;Nao;68,11199407
2009;56;Masculino;Divorciado;Branca;Licenciatura;Industrial;Muito Bom;Nao;40,40566526
2007;30;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;131,7378012
2005;56;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Nao;134,7053751
2003;46;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;114,4757133
2009;43;Masculino;Casado;Branca;Ate 12 ano;Servicos;Muito Bom;Nao;126,3238807
2003;35;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;116,7071546
2009;58;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;109,8339856
2009;69;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;81,22674631
2006;68;Masculino;Divorciado;Branca;12 ano;Servicos;Menos de Bom;Sim;87,98103279
2004;52;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;127,1157438
2005;46;Masculino;Solteiro;Negra;Licenciatura;Servicos;Menos de Bom;Sim;104,9215065
2007;39;Masculino;Solteiro;Branca;Licenciatura;Servicos;Muito Bom;Sim;107,9039239
2009;66;Masculino;Casado;Branca;Licenciatura;Industrial;Menos de Bom;Nao;109,8339856
2005;30;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;117,1468169
2006;30;Masculino;Divorciado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;107,9039239
2005;43;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;72,15045568
2008;49;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;160,6424754
2005;54;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;148,4131591
2008;48;Masculino;Divorciado;Branca;Grau avancado;Servicos;Muito Bom;Sim;143,1349408
2008;37;Masculino;Separado;Negra;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;97,49329405
2007;46;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Sim;141,7751723
2007;53;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;148,4131591
2009;31;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Sim;109,8339856
2006;18;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;59,9706408
2003;49;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;152,5282169
2006;39;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;81,28325328
2003;40;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Nao;43,73511168
2008;37;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;96,37065283
2006;24;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;101,8243521
2007;35;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;130,9821774
2007;27;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;82,6796373
2003;44;Masculino;Solteiro;Asiatica;Grau avancado;Servicos;Muito Bom;Sim;130,9821774
2008;46;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Nao;89,24288466
2005;40;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Nao;85,11853342
2007;39;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;166,3249412
2008;42;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Menos de Bom;Sim;100,7642728
2003;37;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;99,6894637
2008;58;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;123,896998
2005;40;Masculino;Casado;Asiatica;Grau avancado;Industrial;Muito Bom;Sim;163,515864
2003;27;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Sim;85,38394038
2003;31;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;75,35567932
2008;44;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;65,11085372
2003;38;Masculino;Divorciado;Branca;12 ano;Industrial;Muito Bom;Sim;92,65813017
2004;34;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Nao;137,5901428
2005;41;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;134,8515263
2007;20;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;72,4793163
2008;28;Masculino;Solteiro;Branca;Licenciatura;Servicos;Muito Bom;Sim;178,5330504
2009;55;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;98,59934386
2008;38;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Nao;115,3750386
2005;33;Masculino;Solteiro;Negra;12 ano;Industrial;Menos de Bom;Nao;73,77574327
2009;43;Masculino;Solteiro;Branca;12 ano;Industrial;Menos de Bom;Sim;36,6737042
2006;50;Masculino;Casado;Asiatica;Licenciatura;Servicos;Muito Bom;Sim;123,896998
2008;55;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;87,98103279
2005;24;Masculino;Solteiro;Negra;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;73,93571929
2008;41;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;176,9896505
2009;37;Masculino;Divorciado;Branca;Licenciatura;Servicos;Menos de Bom;Nao;118,8843593
2005;42;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;134,7053751
2004;25;Masculino;Solteiro;Branca;Licenciatura;Servicos;Muito Bom;Sim;90,48191336
2005;45;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;148,4131591
2009;40;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;81,28325328
2004;43;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;130,9821774
2006;50;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;176,9896505
2003;42;Masculino;Solteiro;Branca;12 ano;Servicos;Menos de Bom;Sim;82,6796373
2003;38;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;131,7378012
2006;44;Masculino;Divorciado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;82,6796373
2007;19;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;41,44121303
2004;44;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;117,1468169
2003;26;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;73,77574327
2005;54;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;86,69515483
2006;32;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;99,6894637
2008;49;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;141,7751723
2005;35;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;70,81503862
2007;34;Masculino;Casado;Branca;Ate 12 ano;Servicos;Muito Bom;Nao;72,15045568
2003;23;Masculino;Solteiro;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;54,59815003
2008;60;Masculino;Casado;Asiatica;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;127,1157438
2006;54;Masculino;Casado;Branca;Grau avancado;Servicos;Menos de Bom;Sim;73,77574327
2003;31;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;139,7030715
2006;47;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Nao;160,6424754
2003;48;Masculino;Divorciado;Branca;12 ano;Industrial;Menos de Bom;Nao;23,95294448
2005;48;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Sim;115,3750386
2004;35;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Nao;114,4757133
2006;55;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;127,1157438
2004;35;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;137,5901428
2009;37;Masculino;Casado;Asiatica;Licenciatura;Servicos;Muito Bom;Sim;176,9896505
2003;27;Masculino;Solteiro;Negra;12 ano;Servicos;Muito Bom;Nao;23,27470405
2007;64;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;90,48191336
2003;52;Masculino;Divorciado;Branca;12 ano;Industrial;Menos de Bom;Sim;73,77574327
2007;47;Masculino;Separado;Negra;Ate 12 ano;Servicos;Muito Bom;Nao;82,6796373
2003;26;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;56,90553914
2005;41;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;128,6804882
2009;22;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Sim;75,4315402
2004;76;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Nao;73,77574327
2006;46;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;108,658303
2006;39;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;123,896998
2006;39;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;277,7994802
2004;23;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;73,77574327
2006;49;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;123,9085676
2009;44;Masculino;Casado;Branca;Ate 12 ano;Industrial;Menos de Bom;Nao;87,98103279
2006;20;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;70,47601965
2005;43;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;277,6014175
2006;42;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;148,4131591
2009;46;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;114,4757133
2009;33;Masculino;Solteiro;Branca;Licenciatura;Servicos;Muito Bom;Sim;99,6894637
2003;62;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;268,266292
2006;38;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;130,9821774
2005;43;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Nao;109,8339856
2005;46;Masculino;Divorciado;Branca;Licenciatura;Servicos;Muito Bom;Sim;277,6014175
2006;18;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;73,77574327
2009;63;Masculino;Casado;Branca;Grau avancado;Servicos;Menos de Bom;Nao;267,9010869
2006;43;Masculino;Solteiro;Negra;Grau avancado;Industrial;Muito Bom;Sim;119,7408513
2009;44;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;141,7751723
2008;53;Masculino;Solteiro;Negra;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;128,2526611
2008;58;Masculino;Solteiro;Branca;Ate 12 ano;Servicos;Menos de Bom;Sim;90,48191336
2003;23;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Nao;76,89360252
2004;50;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;127,1157438
2004;35;Masculino;Solteiro;Branca;Grau avancado;Servicos;Muito Bom;Sim;118,8843593
2006;38;Masculino;Casado;Branca;Grau avancado;Servicos;Menos de Bom;Sim;200,5432623
2004;36;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;87,98103279
2005;32;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;148,4131591
2003;56;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;268,266292
2005;41;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;87,98103279
2004;40;Masculino;Solteiro;Branca;12 ano;Industrial;Menos de Bom;Nao;99,6894637
2004;26;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Nao;82,6796373
2006;26;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;130,9821774
2008;47;Masculino;Divorciado;Branca;Licenciatura;Servicos;Muito Bom;Sim;108,8745258
2007;25;Masculino;Solteiro;Negra;Licenciatura;Servicos;Muito Bom;Nao;54,59815003
2006;58;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Servicos;Razoavel;Nao;309,5717713
2008;57;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Nao;82,68239934
2003;30;Masculino;Solteiro;Branca;Ate 12 ano;Servicos;Muito Bom;Nao;59,62864555
2007;44;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;166,3249412
2009;29;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;79,85490031
2007;51;Masculino;Casado;Branca;Licenciatura;Industrial;Menos de Bom;Nao;118,8843593
2006;37;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;92,89584479
2004;67;Masculino;Casado;Asiatica;Grau avancado;Servicos;Menos de Bom;Sim;160,6424754
2009;34;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Nao;70,47601965
2003;50;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;120,5894365
2005;38;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;160,6424754
2008;55;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;171,7651326
2003;27;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;120,5894365
2007;39;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;134,7053751
2007;54;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;148,4131591
2008;55;Masculino;Divorciado;Branca;Grau avancado;Servicos;Menos de Bom;Sim;129,4536446
2003;49;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Servicos;Razoavel;Nao;134,7053751
2003;42;Masculino;Casado;Branca;Ate 12 ano;Industrial;Menos de Bom;Nao;56,90553914
2005;39;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Nao;87,98103279
2003;32;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Sim;68,11199407
2005;39;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;128,6804882
2003;50;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;134,7053751
2004;47;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;94,7271475
2003;40;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;87,98103279
2006;51;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;118,8843593
2009;28;Masculino;Casado;Asiatica;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;68,74808773
2007;53;Masculino;Divorciado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;94,7271475
2005;54;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;118,8843593
2009;51;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;91,69922611
2008;33;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Nao;134,7053751
2008;55;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Nao;127,1157438
2003;44;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;100,7642728
2009;30;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;105,9278108
2005;40;Masculino;Casado;Asiatica;Grau avancado;Servicos;Menos de Bom;Sim;87,98103279
2007;26;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Nao;99,6894637
2006;49;Masculino;Casado;Asiatica;Licenciatura;Servicos;Menos de Bom;Sim;112,6488963
2004;43;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;163,515864
2004;43;Masculino;Solteiro;Negra;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;82,6796373
2008;44;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;79,85490031
2006;32;Masculino;Solteiro;Branca;Licenciatura;Industrial;Muito Bom;Nao;49,55533812
2009;34;Masculino;Casado;Asiatica;Grau avancado;Servicos;Muito Bom;Sim;152,838801
2009;36;Masculino;Casado;Asiatica;Licenciatura;Servicos;Menos de Bom;Sim;148,4131591
2006;51;Masculino;Casado;Branca;Ate 12 ano;Industrial;Muito Bom;Sim;101,4020523
2007;42;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Nao;95,68881191
2003;60;Masculino;Casado;Branca;Grau avancado;Industrial;Menos de Bom;Sim;118,8843593
2004;36;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Nao;76,89360252
2006;47;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;118,8843593
2004;60;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;138,2991269
2003;22;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Nao;54,59815003
2005;41;Masculino;Solteiro;Negra;12 ano;Industrial;Muito Bom;Nao;65,11085372
2003;56;Masculino;Divorciado;Branca;Licenciatura;Industrial;Muito Bom;Nao;109,8339856
2003;44;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;73,77574327
2005;49;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;105,9278108
2006;45;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;116,2653241
2003;25;Masculino;Solteiro;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;94,7271475
2007;52;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;118,8843593
2003;30;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;148,4131591
2009;29;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;104,9215065
2007;23;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;79,85490031
2007;48;Masculino;Divorciado;Branca;12 ano;Servicos;Muito Bom;Sim;108,8745258
2009;44;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Nao;109,8339856
2003;62;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;127,1157438
2006;33;Masculino;Casado;Branca;Grau avancado;Industrial;Muito Bom;Sim;151,5914842
2008;51;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Sim;105,9278108
2006;36;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Nao;200,5432623
2005;23;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Nao;59,9706408
2003;51;Masculino;Divorciado;Branca;12 ano;Industrial;Muito Bom;Sim;68,74808773
2008;47;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;176,9896505
2003;34;Masculino;Solteiro;Branca;12 ano;Servicos;Menos de Bom;Sim;103,9024706
2004;34;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;82,6796373
2009;43;Masculino;Casado;Branca;Grau avancado;Servicos;Menos de Bom;Sim;200,5432623
2006;43;Masculino;Separado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;101,8243521
2009;40;Masculino;Solteiro;Branca;Licenciatura;Industrial;Menos de Bom;Sim;163,515864
2005;59;Masculino;Casado;Branca;12 ano;Servicos;Menos de Bom;Nao;104,9215065
2008;53;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Nao;109,8339856
2004;32;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;104,9215065
2008;48;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;107,9039239
2008;37;Masculino;Solteiro;Branca;Grau avancado;Servicos;Muito Bom;Nao;182,20621
2006;20;Masculino;Solteiro;Negra;Frequentou Ens. Sup. ;Servicos;Saudavel;Nao;75,4315402
2004;32;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Nao;61,18752643
2004;40;Masculino;Solteiro;Branca;12 ano;Industrial;Muito Bom;Sim;85,38394038
2004;48;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;123,8237338
2005;43;Masculino;Casado;Branca;Licenciatura;Servicos;Menos de Bom;Sim;176,9896505
2009;56;Masculino;Casado;Asiatica;Grau avancado;Servicos;Muito Bom;Sim;118,8843593
2003;55;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Nao;268,266292
2008;38;Masculino;Solteiro;Branca;12 ano;Industrial;Menos de Bom;Sim;89,49247952
2006;52;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;92,89584479
2003;40;Masculino;Casado;Branca;Grau avancado;Servicos;Menos de Bom;Nao;127,1157438
2005;29;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;115,3750386
2007;45;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;130,9836943
2003;39;Masculino;Casado;Asiatica;Ate 12 ano;Industrial;Menos de Bom;Nao;68,74808773
2005;50;Masculino;Casado;Branca;Licenciatura;Industrial;Muito Bom;Sim;182,20621
2003;50;Masculino;Casado;Branca;Grau avancado;Servicos;Muito Bom;Sim;143,8085568
2004;57;Masculino;Casado;Asiatica;Grau avancado;Servicos;Muito Bom;Sim;134,7053751
2003;30;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Nao;63,188861
2005;56;Masculino;Divorciado;Negra;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;75,35567932
2008;43;Masculino;Casado;Asiatica;Grau avancado;Servicos;Muito Bom;Sim;176,9906754
2004;43;Masculino;Casado;Branca;Licenciatura;Servicos;Muito Bom;Sim;104,9215065
2005;67;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Servicos;Razoavel;Sim;123,896998
2005;50;Masculino;Casado;Branca;12 ano;Servicos;Muito Bom;Sim;111,7208494
2005;49;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;111,7208494
2004;50;Masculino;Casado;Branca;12 ano;Industrial;Menos de Bom;Sim;87,98103279
2004;59;Masculino;Casado;Negra;Licenciatura;Servicos;Muito Bom;Sim;144,2107612
2007;51;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Sim;117,1468169
2005;39;Masculino;Casado;Branca;12 ano;Industrial;Muito Bom;Sim;78,3924668
2009;54;Masculino;Casado;Negra;Frequentou Ens. Sup. ;Industria;Razoavel;Sim;99,6894637
2004;55;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;123,896998
2005;45;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Industria;Saudavel;Nao;127,1157438
2003;54;Masculino;Casado;Branca;Frequentou Ens. Sup. ;Servicos;Saudavel;Sim;139,34081
